Verse,Hebrew Word,Transliteration,Strong's Number,English Meaning,Telugu Meaning,Part of Speech
50:1,וַיִּפֹּל,vyfl,,,,
50:1,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
50:1,עַל,al,H5921,"upon, over",మీద,preposition
50:1,פְּנֵי,fny,,,,
50:1,אָבִיו,'vyv,,,,
50:1,וַיֵּבְךְּ,vyvkh,,,,
50:1,עָלָיו,'lyv,,,,
50:1,וַיִּשַּׁק,vyshq,,,,
50:1,לוֹ,lv,,,,
50:2,וַיְצַו,vayetsav,H6680,and commanded,ఆజ్ఞాపించెను,verb
50:2,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
50:2,אֶת,'t,,,,
50:2,עֲבָדָיו,'vdyv,,,,
50:2,אֶת,'t,,,,
50:2,הָרֹפְאִים,hrf'ym,,,,
50:2,לַחֲנֹט,chanat,H2590,put forth.,,noun
50:2,אֶת,'t,,,,
50:2,אָבִיו,'vyv,,,,
50:2,וַיַּחַנְטוּ,vychntv,,,,
50:2,הָרֹפְאִים,hrf'ym,,,,
50:2,אֶת,'t,,,,
50:2,יִשְׂרָאֵל,yshr'l,,,,
50:3,וַיִּמְלְאוּ,vyml'v,,,,
50:3,לוֹ,lv,,,,
50:3,אַרְבָּעִים,'rv'ym,,,,
50:3,יוֹם,yom,H3117,day,దినము,noun
50:3,כִּי,khiy,H3588,antecedent or consequent],,conjunction
50:3,כֵּן,khen,H3654,X manner.,,noun
50:3,יִמְלְאוּ,yml'v,,,,
50:3,יְמֵי,yemei,H3117,days of,దినములు,noun
50:3,הַחֲנֻטִים,hchntym,,,,
50:3,וַיִּבְכּוּ,vyvkhv,,,,
50:3,אֹתוֹ,'tv,,,,
50:3,מִצְרַיִם,Mitsrayim,H4714,Mizraim,మిస్రాయిము,adjective
50:3,שִׁבְעִים,'ayam,H5868,probably meaning strength,,noun
50:3,יוֹם,yom,H3117,day,దినము,noun
50:4,וַיַּעַבְרוּ,vy'vrv,,,,
50:4,יְמֵי,yemei,H3117,days of,దినములు,noun
50:4,בְכִיתוֹ,vkhytv,,,,
50:4,וַיְדַבֵּר,vydvr,,,,
50:4,יוֹסֵף,Yosef,H3130,Joseph,యోసేపు,noun proper
50:4,אֶל,el,H413,"to, toward",వైపు,preposition
50:4,בֵּית,vyt,,,,
50:4,פַּרְעֹה,fr'h,,,,
50:4,לֵאמֹר,lemor,H559,saying,చెప్పుచు,verb
